Nº de Série do DOF,RegistroEntrada
588475,
416594,
416594,
533940,
533940,
533940,
533940,
533940,
533940,
533940,
533940,
533940,
533940,
286315,
286315,
541836,
436243,
436243,
436243,
436243,
436243,
649697,
649697,
671806,
514677,
572168,
569284,
374026,
494140,
494140,
494140,
494140,
494140,
494140,
494140,
494140,
404781,
283678,
522554,
522554,
395217,
534551,
534551,
556035,
627059,
627059,
557111,
557133,
553520,
553520,
437250,
563190,
563190,
563190,
563190,
563190,
563190,
553965,
553965,
636769,
636769,
636769,
636769,
640136,
640136,
640136,
572213,
572213,
494279,
507949,
284385,
284385,
465952,
465952,
465952,
465952,
465952,
465952,
465952,
571391,
478398,
478398,
478398,
478398,
610747,
551860,
551860,
551860,
551860,
415701,
496751,
496751,
644679,
644679,
644679,
