00528729;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;NBT3187;AC;09/10/2019 11:00
00554003;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;JYJ4884;AC;09/10/2019 11:00
00571511;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NBX7176;AC;09/10/2019 11:00
00503606;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;NCR3630;AC;09/10/2019 11:00
00516132;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;AGN9680;AC;09/10/2019 11:00
00470523;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NDA3430;AC;09/10/2019 11:00
00397936;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;NBM3728;AC;09/10/2019 11:00
00338257;1;SENADOR GUIOMARD/AC;RIO BRANCO/AC;Rodoviario;MZX5979;AC;09/10/2019 11:00
00494093;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;NBD9800;AC;09/10/2019 11:00
00616899;1;RIO BRANCO/AC;PORTO ACRE/AC;Rodoviario;NBT3275;AC;09/10/2019 11:00
00614352;1;RIO BRANCO/AC;PORTO ACRE/AC;Rodoviario;NBT3153;AC;09/10/2019 11:00
00479767;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;JTY0919;AC;09/10/2019 11:00
00533954;1;PLACIDO DE CASTRO/AC;ACRELANDIA/AC;Rodoviario;AFJ3778;AC;09/10/2019 11:00
00500554;1;RIO BRANCO/AC;CAPIXABA/AC;Rodoviario;AKX6316;AC;09/10/2019 11:00
00676551;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBI1497;AC;09/10/2019 11:00
00636222;1;XAPURI/AC;CAPIXABA/AC;Rodoviario;JZG3498;AC;09/10/2019 11:00
00636485;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;MZZ4636;AC;09/10/2019 11:00
00510330;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;AIZ9931;AC;09/10/2019 11:00
00546976;1;CRUZEIRO DO SUL/AC;RIO BRANCO/AC;Rodoviario;JYN1639;AC;09/10/2019 11:00
00512049;1;FEIJO/AC;FEIJO/AC;Rodoviario;CNP2634;AC;09/10/2019 11:00
00509064;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;KEV4982;AC;09/10/2019 11:00
00440323;1;SENA MADUREIRA/AC;SENA MADUREIRA/AC;Rodoviario;JZE6004;AC;09/10/2019 11:00
00440345;1;RIO BRANCO/AC;IBIUNA/SP;Rodoviario;IES7210;AC;09/10/2019 11:00
00683666;1;TARAUACA/AC;TARAUACA/AC;Rodoviario;MZQ3864;AC;09/10/2019 11:00
00540916;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;AHN6637;AC;09/10/2019 11:00
00627043;1;RIO BRANCO/AC;ITAJAI/SC;Rodoviario;ICK1744;AC;09/10/2019 11:00
00590734;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;CBM4853;AC;09/10/2019 11:00
00588463;1;BUJARI/AC;PORTO ACRE/AC;Rodoviario;NDA3430;AC;09/10/2019 11:00
00455289;1;SENA MADUREIRA/AC;PARANAGUA/PR;Rodoviario;AEI6835;AC;09/10/2019 11:00
00284393;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;AAM9480;AC;09/10/2019 11:00
00638693;1;RIO BRANCO/AC;SAO JOSE DOS PINHAIS/PR;Rodoviario;IMJ3277;AC;09/10/2019 11:00
00637488;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;NCP4886;AC;09/10/2019 11:00
00452622;1;SENA MADUREIRA/AC;SENA MADUREIRA/AC;Rodoviario;NBV2463;AC;09/10/2019 11:00
00510412;1;CRUZEIRO DO SUL/AC;CRUZEIRO DO SUL/AC;Rodoviario;MZO2590;AC;09/10/2019 11:00
00456572;1;ACRELANDIA/AC;ITAJAI/SC;Rodoviario;IGV0110;AC;09/10/2019 11:00
00453733;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JZO0955;AC;09/10/2019 11:00
00630488;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;NBX7176;AC;09/10/2019 11:00
00628318;1;PORTO ACRE/AC;RIO BRANCO/AC;Rodoviario;MZT1497;AC;09/10/2019 11:00
00615383;1;XAPURI/AC;RIO BRANCO/AC;Rodoviario;BUJ0962;AC;09/10/2019 11:00
00382137;1;PORTO ACRE/AC;PORTO ACRE/AC;Rodoviario;AGN9680;AC;09/10/2019 11:00
00673641;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZR9108;AC;09/10/2019 11:00
00673163;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;MZZ4636;AC;09/10/2019 11:00
00465947;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;JZO0955;AC;09/10/2019 11:00
00383246;1;BUJARI/AC;RIO BRANCO/AC;Rodoviario;NDA3450;AC;09/10/2019 11:00
00648299;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;MZN0857;AC;09/10/2019 11:00
00545713;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MZP4392;AC;09/10/2019 11:00
00608566;1;SENA MADUREIRA/AC;SENA MADUREIRA/AC;Rodoviario;NBY5463;AC;09/10/2019 11:00
00609745;1;SENA MADUREIRA/AC;VILHENA/RO;Rodoviario;JYT3998;AC;09/10/2019 11:00
00599392;1;RIO BRANCO/AC;RIO BRANCO/AC;Rodoviario;AJF7855;AC;09/10/2019 11:00
00259095;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;ARP2318;AC;09/10/2019 11:00
00483655;1;RIO BRANCO/AC;PORTO ACRE/AC;Rodoviario;NDG3739;AC;09/10/2019 11:00
00412023;1;RIO BRANCO/AC;CAPIXABA/AC;Rodoviario;AHI8155;AC;09/10/2019 11:00
00493472;1;SENA MADUREIRA/AC;RIO BRANCO/AC;Rodoviario;MAW8504;AC;09/10/2019 11:00
00493901;1;RIO BRANCO/AC;ESTRELA/RS;Rodoviario;INC8092;AC;09/10/2019 11:00
00577391;1;RIO BRANCO/AC;COLOMBO/PR;Rodoviario;ADS1997;AC;09/10/2019 11:00
